,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH,RMSE,Mass_error
0,0.07743121125054439,0.9920920373529722,7.061789605969089,0.0010027842730953023,0.0010003018167013085,9.844228751344199,2634.03594219553,370.2468971346133,172.9944288956932,4998.083703734244,52.66739467163646,508.13527405813124
1,0.07742544217893765,0.993176954654003,7.0575164388346625,0.0010016154218319214,0.001001134937587904,9.861197322737144,2591.0694596021904,373.6683257449923,173.23042446158053,4999.243892729638,52.66624646961398,508.1352740659367
2,0.07742282222009406,0.9932955855300252,7.056664288699986,0.0010016283226984756,0.0010011361892860074,9.8427157134626,2591.178478575369,373.7194434545228,173.2594697015714,4999.244849296389,52.66635821966881,508.13527406434025
3,0.07738177237693028,0.8383797714797164,7.092377081548348,0.0010427131711707362,0.0010000000000000009,8.031691679806698,2604.843095164013,367.2952598067955,186.7585372143419,5000.0,52.67699543436273,508.1352724592015
4,0.07742533793166197,0.9931494318605393,7.0577117728143515,0.0010016137036164782,0.0010011345023503574,9.866476367193876,2591.036238330888,373.64558545765703,173.22186433876325,4999.243966610005,52.66637668359371,508.13527406649644
5,0.07742991333649565,0.9929404850847248,7.059208200619835,0.00100160168557939,0.0010011278474506727,9.898445207355062,2591.315561655938,373.533514422738,173.17027761008353,4999.241823914972,52.666186736581245,508.13527406924067
6,0.07730911980600755,0.7675458770812869,7.545053580646263,0.0014601739166849106,0.001000000105195937,17.213211783487885,3783.812932884055,489.1990287784431,499.8551128080935,4990.083274865094,52.800849246863464,508.1352711406294
7,0.0772862670816402,0.7676514374924359,7.530368839454699,0.0014599049798555593,0.001000000002763187,17.184058963376394,3781.965245555485,489.2246252509413,499.99059275450713,4990.127311830708,52.79877100901056,508.1352711386153
8,0.07742481309572613,0.9931998904334436,7.0573462981562605,0.0010016160224770713,0.001001135815291567,9.857352163762453,2590.950913572511,373.66805904081974,173.23704673127182,4999.244230377632,52.666290914530464,508.13527406559666
9,0.07742275799122511,0.9933017931359458,7.056622518437678,0.0010016286317798715,0.0010011363614304992,9.841738223682018,2591.176028366288,373.72260624050955,173.26097805156115,4999.244988852338,52.66634960548078,508.135274064292
10,0.335238401074907,0.9926083451393469,10.63289679487881,0.0011186598550701082,0.0010484488910714727,46.00936839824431,3399.9881318752714,211.04188037059964,89.76522781911589,4485.628153170552,98.26361816826586,508.1352668133043
11,0.0774245704732986,0.9932086734706402,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.099816336089,373.67696622715323,173.2390536430967,4999.2441451307,52.666307904662546,508.1352740655155
12,0.07742540477638965,0.9931783256588187,7.057506082579645,0.0010016154811239312,0.0010011350097426405,9.861004017653723,2591.0822795202575,373.6630595695468,173.23074195038504,4999.244782554066,52.66624908056712,508.13527406595637
13,0.07742440180930141,0.9932012115698847,7.057332411436299,0.001001616245789917,0.0010011360401981206,9.857535589288437,2591.0109085488343,373.6814261942615,173.23701023735157,4999.244123571034,52.66637366541196,508.1352740656527
14,0.07743121308301495,0.9920913921869885,7.061792799734618,0.0010027841256619037,0.0010003018455886727,9.844310860163603,2634.027579684789,370.21850942277354,172.99431747255937,4998.0793775380625,52.66739599677925,508.1352740575238
15,0.07742481309572613,0.9931998904334436,7.0573462981562605,0.0010016160224770713,0.001001135815291567,9.857352163762453,2590.950913572511,373.66805904081974,173.23704673127182,4999.244230377632,52.666290914530464,508.13527406559666
16,0.07742444291230344,0.9932017583718713,7.057329471545472,0.0010016163204772553,0.0010011360035069245,9.857417699299905,2591.002797301775,373.67278175053593,173.2371503604269,4999.2439691121945,52.66636307614263,508.13527406564407
17,0.0774245704732986,0.9932086734707208,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.0998163367,373.67696622736935,173.2390536430967,4999.2441451307,52.66630790465983,508.13527406551543
18,0.07743121308301495,0.9920913921869885,7.061792799734618,0.0010027841256619037,0.0010003018455886727,9.844310860163603,2634.027579684789,370.21850942277354,172.99431747255937,4998.0793775380625,52.66739599677925,508.1352740575238
19,0.07742275799122511,0.9933017931359458,7.056622518437678,0.0010016286317798715,0.0010011363614304992,9.841738223682018,2591.176028366288,373.72260624050955,173.26097805156115,4999.244988852338,52.66634960548078,508.135274064292
20,0.07733033149527849,1.4697874298413982,7.562972509306835,0.0010048234954007627,0.0010034313077794145,49.99947934703651,4999.191831962871,464.37600418984334,499.99989035621354,4993.681521547711,52.801218349985945,508.1352774420874
21,0.07732997670666301,1.470161990669172,7.562806415939173,0.0010048310282059945,0.0010034297444842057,49.99952764790821,4999.189184031947,464.3188495340575,499.99999990133267,4993.680507186233,52.80121600546545,508.13527744252616
22,0.0895025217200904,0.0010000000000005287,0.11568230167263222,0.012296686717434713,0.29718900952988475,0.0010000000000000013,0.0010000000000074097,500.0,500.0,5000.0,43.02899320338384,365.3752995450917
23,0.0774245704732986,0.9932086734707208,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.0998163367,373.67696622736935,173.2390536430967,4999.2441451307,52.66630790465983,508.13527406551543
24,0.07742481309572613,0.9931998904334436,7.0573462981562605,0.0010016160224770713,0.001001135815291567,9.857352163762453,2590.950913572511,373.66805904081974,173.23704673127182,4999.244230377632,52.666290914530464,508.13527406559666
25,0.07742481309572613,0.9931998904334436,7.0573462981562605,0.0010016160224770713,0.001001135815291567,9.857352163762453,2590.950913572511,373.66805904081974,173.23704673127182,4999.244230377632,52.666290914530464,508.13527406559666
26,0.07738826606548134,0.9888181667627348,7.050861238251647,0.0010004801294944436,0.0010006077864713563,8.216047126599529,2596.779614326397,375.4493784019078,177.4800354684109,5000.0,52.666189809702146,508.13533045317655
27,0.08426226229198043,0.4829231030250302,7.525414485416219,0.002163136482958853,0.001000000000000013,49.980809737622266,0.0010000000000002299,0.011774818293491264,235.49047404053317,5000.0,51.18761181568072,507.50835557266805
28,0.07743133983818697,0.9920756861132213,7.061887135572514,0.001002781340739156,0.0010003024549117493,9.846505364882683,2634.0826854258776,370.2158168857646,172.991106892996,4998.078965405685,52.66741920396905,508.1352740561615
29,0.077424200535245,0.9932245570675595,7.057169112899402,0.0010016178897747485,0.0010011366389752118,9.853649389369728,2590.9694380757055,373.64177150133884,173.2431180574366,4999.246304694023,52.666328891235594,508.1352740653445
30,0.077424200535245,0.9932245570675595,7.057169112899402,0.0010016178897747485,0.0010011366389752118,9.853649389369728,2590.9694380757055,373.64177150133884,173.2431180574366,4999.246304694023,52.666328891235594,508.1352740653445
31,0.07738311033041156,0.43929252341086883,6.759548273008453,0.0010618631347518927,0.00177152966529264,25.348359040854902,4894.587188537527,90.11732139903279,128.00097127464917,4772.3412926265955,52.59304801284948,508.1352620143076
32,0.07742540325264133,0.9931791811292889,7.057500872174566,0.0010016155207285132,0.001001135005119399,9.860853551219806,2591.0867592603963,373.6581764805861,173.23096943794746,4999.244217551408,52.66624654505386,508.13527406592397
33,0.077424200535245,0.9932245570675595,7.057169112899402,0.0010016178897747485,0.0010011366389752118,9.853649389369728,2590.9694380757055,373.64177150133884,173.2431180574366,4999.246304694023,52.666328891235594,508.1352740653445
34,0.07743124265417026,0.9920781600418614,7.061858003303437,0.0010027806561280935,0.0010003029505399972,9.845908032908067,2634.194557812093,370.2224025257074,172.99217308942053,4998.0787239856145,52.6674245807112,508.13527405928244
35,0.07742275239049294,0.9932985989499594,7.05665134127877,0.0010016285685764165,0.0010011362308596035,9.84234250622216,2591.1039626047063,373.71876381920674,173.25999748833758,4999.245127175432,52.66636673969585,508.13533085721104
36,0.07742440962491953,0.9931995335712938,7.057344717314718,0.0010016161701394879,0.0010011359606689329,9.857853891805444,2590.991641983491,373.66906878387704,173.2364819370989,4999.242937716945,52.666378722359276,508.1352740657072
37,0.0774245704732986,0.9932086734707208,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.099816336089,373.67696622715323,173.2390536431148,4999.2441451307,52.66630790441254,508.13527406551543
38,0.07740334221071918,0.31136905422730465,7.181236365764152,0.0010000000000000096,0.001445021905359829,22.24486041513775,5000.0,95.9747609497546,206.67727352164158,4859.922823101964,52.70025489940172,508.13526039037066
39,0.07740120509355387,0.9944265525166959,7.051051301473492,0.0010022227400639395,0.0010010363017284641,9.637216726015893,2590.303975714989,374.521554502959,173.67348104900645,4999.112482586923,52.66779311470202,508.13527404301277
40,0.07733410272877961,0.8069560621324791,7.5722051651325195,0.0014606302836855352,0.0010000000000000564,0.0010000000000000026,3290.160858094729,322.5872198443966,499.99933264895265,5000.0,52.80586545155098,508.13526668271794
41,0.0773351623504068,0.8069451445823437,7.572611510288079,0.0014605830079676332,0.0010000000000000564,0.0010000000000000026,3290.3369255368434,322.60311234607985,499.9987452805029,5000.0,52.80582792916074,508.1352666776595
42,0.07742275799122511,0.9933017931359458,7.056622518437678,0.0010016286317798715,0.0010011363614304992,9.841738223682018,2591.176028366288,373.72260624050955,173.26097805156115,4999.244988852338,52.66634960548078,508.135274064292
43,0.07742444291230344,0.9932017583718713,7.057329471545472,0.0010016163204772553,0.0010011360035069245,9.857417699299905,2591.002797301775,373.67278175053593,173.2371503604269,4999.2439691121945,52.66636307614263,508.13527406564407
44,0.07742540325264133,0.9931791811292889,7.057500872174566,0.0010016155207285132,0.001001135005119399,9.860853551219806,2591.0867592603963,373.6581764805861,173.23096943794746,4999.244217551408,52.66624654505386,508.13527406592397
45,0.07742282222009406,0.9932955855300252,7.056664288699986,0.0010016283226984756,0.0010011361892860074,9.8427157134626,2591.178478575369,373.7194434545228,173.2594697015714,4999.244849296389,52.66635821966881,508.13527406434025
46,0.07742470124278258,0.9932073415075515,7.0572946154321965,0.001001616595869021,0.0010011360200694668,9.856246846551791,2590.971398017694,373.6793036457684,173.23873441064822,4999.244302031475,52.66628752301824,508.1352740655068
47,0.07742979050438417,0.9929493794024031,7.05914242342393,0.0010016022395535297,0.0010011280575213852,9.896958415687546,2591.38304430137,373.5388157487111,173.17268664685716,4999.2423138663835,52.66617785604821,508.1352740690991
48,0.07742978258160677,0.9929499583110564,7.059139202894938,0.0010016022756077886,0.0010011280695123082,9.896869886561504,2591.3753386962744,373.55704715343063,173.17282023658106,4999.24158889106,52.66617781921048,508.1352740690577
49,0.07742440180930141,0.9932012115698042,7.057332411436299,0.001001616245789917,0.0010011360401981206,9.857535589288437,2591.007754207174,373.6707031406577,173.23701023735157,4999.244980643298,52.66637366550259,508.1352740656515
50,0.07742444291230344,0.9932017583718713,7.057329471545472,0.0010016163204772553,0.0010011360035069245,9.857417699299905,2591.002797301775,373.67278175053593,173.2371503604269,4999.2439691121945,52.66636307614263,508.13527406564407
51,0.07742607600148046,0.9932286187975882,7.057169976242908,0.0010016254595137594,0.0010011349269619494,9.85078876626934,2591.367065502667,373.687802677272,173.246901066212,4999.242853783449,52.66591621305823,508.1352740648345
52,0.07729978203537125,0.7677691448943128,7.540483429146443,0.0014585922043631387,0.0010000000204909525,16.606189061384907,3779.3035706576275,488.468021989021,499.81166265346104,4990.145840793604,52.80065453001964,508.135271058637
53,0.07730626676446482,0.7676669154740489,7.545376214184959,0.0014584855176880583,0.0010000000000028168,16.642396589478377,3778.883736490483,488.69188345187206,499.86708177347185,4990.108078267559,52.80158383090915,508.1352710639908
54,0.07742541175226997,0.9931770753602571,7.0575151509018,0.0010016153804271258,0.0010011349870776018,9.861215777527203,2591.082529792807,373.6327263939935,173.2304038803013,4999.24487517267,52.666252480840924,508.1352740649254
55,0.07742648082407669,0.9931839623394614,7.057475342349212,0.0010016213003806137,0.001001134568915508,9.85791425873356,2591.346065698447,373.6560871260446,173.2360583305438,4999.242292764225,52.66599344360186,508.1353308778932
56,0.07743152477458581,0.9920581745663973,7.062054077114853,0.0010027771583950712,0.0010003033337504055,9.848064475590192,2634.156840921454,370.20762614799384,172.98891321380702,4998.076590233705,52.6674650911455,508.13533084394413
57,0.07727481197442082,0.1405977203493574,7.2294545977223965,0.0015740798611192735,0.0010006054340186677,49.21555874862953,2024.840559230246,226.54683404212102,245.97819964337125,2399.4584819716274,52.734900102445394,508.1352465957109
58,0.07742277186564778,0.9932976796128155,7.056650882084298,0.0010016282895675827,0.0010011363000337597,9.84240282415851,2591.1212885732434,373.729226920762,173.25997368684642,4999.245425423783,52.666361914640625,508.13527406436424
59,0.0774227703604139,0.9932978593884572,7.056649917832928,0.0010016283011824714,0.001001136306379101,9.842372630149374,2591.1249603669094,373.72140847049747,173.26001946973722,4999.245194314733,52.66636170761442,508.1352740627353
60,0.3373458570193144,1.5525863005070963,29.999988978786824,0.0010000000000000096,0.0010057216968300865,49.813327949057324,0.0010000000000000252,405.4706233830142,65.86623477574369,0.009201192734957814,73.0029318920883,507.8236190716915
61,0.07736366481484094,0.537789501764899,7.5937142765268995,0.0012186459934515506,0.0010561539195048514,0.3042352316501442,2664.0252654702804,7.454688933743942,492.6766828026073,3317.6252532920707,52.80969515943552,508.13526272960223
62,0.07743124984279734,0.9920771455376594,7.061862855974836,0.0010027804747465654,0.0010003029953239329,9.846065174712317,2634.199399462367,370.2227600772963,172.99194385807465,4998.079616712963,52.667425703618555,508.1352740582957
63,0.07742262369964768,0.9933044396340946,7.056603612771809,0.0010016289887238104,0.0010011363899164697,9.841457286569069,2591.142430966156,373.72407836850164,173.26145397015364,4999.244830363921,52.6663688874697,508.13527406429677
64,0.07742439764648279,0.9931884432324126,7.057436189031874,0.0010016214301153267,0.0010011338978156664,9.859632584117822,2590.8007028867123,373.6559978112484,173.23269979983297,4999.2419743893615,52.66643142830162,508.13527406587025
65,0.07723202334279014,0.0810826455194648,7.337601650668667,0.001059159439233643,0.0010000000000000737,37.32365214073869,3409.1024802022434,405.0697749921194,302.58403017850696,4910.206578070287,52.76991652744668,508.13523685638074
66,0.0774245704732986,0.9932086734706402,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.099816336089,373.67696622715323,173.2390536430967,4999.2441451307,52.666307904662546,508.1352740655155
67,0.07742275799122511,0.9933017931359458,7.056622518437678,0.0010016286317798715,0.0010011363614304992,9.841738223682018,2591.176028366288,373.72260624050955,173.26097805156115,4999.244988852338,52.66634960548078,508.135274064292
68,0.07735712505759816,0.418708138965132,7.121584175574812,0.0010105591644108294,0.0010018693587748526,21.999280495385378,4346.906241787952,267.98079615309626,201.88050197339652,4850.303619506018,52.68725541566653,508.13526944808876
69,0.0774245704732986,0.9932086734706402,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.099816336089,373.67696622715323,173.2390536430967,4999.2441451307,52.666307904662546,508.1352740655155
70,0.07733069917416045,1.471574531337874,7.563173100437902,0.0010047695520711921,0.0010034312940203995,49.976559072849945,4999.970865543937,464.50236839046704,499.9994395337724,4993.668418745623,52.801231782415336,508.1352774440401
71,0.337722163217705,0.8550276615560082,29.98366864825862,0.001026732958216178,0.0010061783945609056,49.8904759071884,4331.016532345144,127.51527638622684,64.55102337905828,3511.8603616478185,72.96284693622576,508.1352832974067
72,0.0774248584087831,0.993200907492644,7.057341534814981,0.0010016162121967778,0.00100113581218881,9.857256832011924,2590.98406540908,373.6588474236181,173.23707053717473,4999.247195366311,52.666278631536606,508.1352740656018
73,0.07742458580683918,0.9933412582865063,7.056373189332958,0.0010016344513883175,0.0010011367373971318,9.831908543887511,2591.3632761392746,373.7133096903883,173.27738378682187,4999.24427024342,52.66580770616578,508.135274063113
74,0.07742864397553445,0.9929315953144702,7.059380879454409,0.0010016047165207753,0.0010011191870698045,9.897866268319882,2591.2767733881437,373.54653637792546,173.18377887404046,4999.241431741408,52.66653414274686,508.1352740697896
75,0.07741773493240192,0.9935151200592767,7.054751085866959,0.0010016364958750634,0.0010011094838578197,9.806652283942533,2590.229925033689,373.8614863832164,173.2892260445457,4999.251056931616,52.66647630537407,508.13527406022865
76,0.04534186606951089,1.6373863033402722,0.0010000000000000009,0.002821136962473524,0.0010416364128594685,25.38709930708828,3632.797876343013,0.0010000000000001293,500.0,42.2796241303448,62.56779530677285,508.1352688060714
77,0.07732693127548249,0.7318767164268809,7.557892432467961,0.0014551845421981744,0.0010000000000001258,9.145291978645133,3436.757925005553,437.01438947817553,499.9997189856233,4999.986145516119,52.8024884170985,508.1352691608206
78,0.07732018735087334,0.7230487743061444,7.550871949598099,0.0013957123473555331,0.0010076171530401935,15.886195484369637,2313.175031499638,500.0,499.9988770714839,5000.0,52.8000315002799,508.1352706824148
79,0.33732716088917697,0.9539711385194636,29.999900179836388,0.001000835496160248,0.0010000000000000013,38.83269602954745,0.0010000000000004033,81.79221781509054,65.99980017322406,4982.499586272976,73.01465911741681,507.7614488431185
80,0.07742440962491953,0.9931995335712938,7.057344717314718,0.0010016161701394879,0.0010011359606689329,9.857853891805444,2590.991641983491,373.66906878387704,173.2364819370989,4999.242937716945,52.666378722359276,508.1352740657072
81,0.0774313285745282,0.9920760517769208,7.061883687530647,0.001002781290069866,0.0010003024613951836,9.846440653349854,2634.0801996560012,370.2132392645932,172.99121352665142,4998.078935181491,52.6674198114186,508.1352740560252
82,0.0773309777085048,1.472014930485579,7.5634116985370845,0.0010048084104649368,0.0010033877257950396,49.99921903915486,4997.704259606559,464.70421428319474,499.99970968202297,4993.712843360889,52.80128573482823,508.13527744507473
83,0.0773306933663988,1.4715895862991228,7.563165375490985,0.0010047696014635087,0.0010034311758983206,49.976515261187316,4999.968429283204,464.4981415543675,499.9994402000033,4993.666248413527,52.80122931421587,508.1352774440696
84,0.07742544452155702,0.9931746911965729,7.057533067955346,0.0010016152087589582,0.001001134921977967,9.861575444086444,2591.056830638554,373.6565933373313,173.22983328625952,4999.244144395583,52.66625494781417,508.1352740642382
85,0.07742481309572613,0.9931998904334436,7.0573462981562605,0.0010016160224770713,0.001001135815291567,9.857352163762453,2590.950913572511,373.66805904081974,173.23704673127182,4999.244230377632,52.666290914530464,508.13527406559666
86,0.07742017070811945,0.9932385859256174,7.056710795597698,0.001001704232711467,0.0010011198498350443,9.895115544126167,2591.0097007196555,373.5752713989964,173.13579474189618,4999.281328797317,52.66710292881734,508.1352740184711
87,0.0774302251376803,0.9929341649855944,7.059229340305507,0.0010016002429136845,0.001001127844384573,9.897704249591524,2591.3462106892684,373.544015723481,173.1722927297731,4999.24234920176,52.666126974383616,508.1352740690966
88,0.077422820852772,0.993296734126009,7.05665809443982,0.0010016282567085555,0.0010011362374379566,9.842502513277225,2591.1701589511713,373.71649640020854,173.25979942012003,4999.244908316396,52.66635503930041,508.1352740643756
89,0.07742458244184543,0.9932064311004597,7.057294347258058,0.0010016166814631668,0.0010011360641658403,9.856484633355585,2591.108166971673,373.67942044358523,173.23847303752322,4999.244097710964,52.66631358418171,508.13527406552856
90,0.07733536673155103,0.8069409034720325,7.572683998293011,0.0014605715326167412,0.0010000000000000564,0.0010000000000000022,3290.295623119005,322.61067968154083,499.99855782309436,5000.0,52.80581785313047,508.1352666771049
91,0.07738177237693028,0.8383797714797164,7.092377081548348,0.0010427131711707362,0.0010000000000000009,8.031691679806698,2604.843095164013,367.2952598067955,186.7585372143419,5000.0,52.67699543436273,508.1352724592015
92,0.07742444291230344,0.9932017583718713,7.057329471545472,0.0010016163204772553,0.0010011360035069245,9.857417699299905,2591.00298375738,373.6735499795399,173.2371503604269,4999.243782010155,52.66636307597896,508.1352740656445
93,0.0774245689645924,0.9932087220325314,7.057278773501148,0.0010016168229566122,0.0010011360998944112,9.856104023215297,2591.0995905629297,373.67622258616757,173.2390658994724,4999.244331148839,52.6663080556667,508.1352740639304
94,0.07742646371461792,0.9931707487285888,7.057568044136117,0.0010016199418324996,0.0010011345688616226,9.860188366824804,2591.393178387327,373.6102821726122,173.23263261676726,4999.242430193681,52.666047058854325,508.1352740657149
95,0.07733524216055837,0.8069440068412982,7.572622309773573,0.001460582327206476,0.0010000000000000564,0.0010000000000000026,3290.125217149687,322.2742876120655,499.99870444882725,5000.0,52.805815517983476,508.1352666774818
96,0.07731976579116803,0.723070808272156,7.550402803689958,0.001395694194291981,0.0010076155236385799,15.883367174330669,2313.565090772419,500.0,499.99963466665076,5000.0,52.799897293997105,508.13527068202467
97,0.07732809884121358,0.713391310457054,7.558391583009982,0.0014075201967498553,0.0010122171925324671,9.894240892439218,2354.412094960465,429.1565833560926,499.99945813481577,5000.0,52.80149926402475,508.13526924135135
98,0.0774245704732986,0.9932086734707208,7.057279101053078,0.0010016168203188245,0.00100113609762424,9.856111366718405,2591.0998163367,373.67696622736935,173.2390536430967,4999.2441451307,52.66630790465983,508.13527406551543
99,0.07742444291230344,0.9932017583718713,7.057329471545472,0.0010016163204772553,0.0010011360035069245,9.857417699299905,2591.002797301775,373.67278175053593,173.2371503604269,4999.2439691121945,52.66636307614263,508.13527406564407
